"timestamp","device_id","co","humidity","lpg","smoke","temperature","light"
"2020-07-13 19:00:00","1c:bf:ce:15:ec:4d","0.0041762508","62.3","0.0067593331","0.0178814366","25.4","1.00"
"2020-07-13 19:00:00","b8:27:eb:bf:9d:51","0.0051777542","52.9","0.0078969410","0.0211134565","22.0","0.13"
"2020-07-13 20:00:00","00:0f:00:70:91:0a","0.0044510806","74.6","0.0070678279","0.0187598478","19.0","0.05"
"2020-07-13 20:00:00","1c:bf:ce:15:ec:4d","0.0040645705","62.5","0.0066284652","0.0175116820","25.5","1.00"
"2020-07-13 20:00:00","b8:27:eb:bf:9d:51","0.0052339237","50.6","0.0079588788","0.0212903634","22.3","0.33"
"2020-07-13 21:00:00","00:0f:00:70:91:0a","0.0037486730","74.4","0.0062506630","0.0164481216","19.1","0.00"
"2020-07-13 21:00:00","1c:bf:ce:15:ec:4d","0.0040858935","62.2","0.0066535057","0.0175824043","25.8","1.00"
"2020-07-13 21:00:00","b8:27:eb:bf:9d:51","0.0052994544","49.3","0.0080308694","0.0214961204","22.4","0.32"
"2020-07-13 22:00:00","00:0f:00:70:91:0a","0.0040315393","74.2","0.0065890422","0.0174006591","19.2","0.00"
"2020-07-13 22:00:00","1c:bf:ce:15:ec:4d","0.0039844069","61.8","0.0065336409","0.0172442136","26.2","1.00"
"2020-07-13 22:00:00","b8:27:eb:bf:9d:51","0.0052521768","49.1","0.0079789686","0.0213477632","22.5","0.00"
"2020-07-13 23:00:00","00:0f:00:70:91:0a","0.0041506069","74.3","0.0067295316","0.0177971104","19.1","0.00"
"2020-07-13 23:00:00","1c:bf:ce:15:ec:4d","0.0040436271","58.2","0.0066037045","0.0174418337","26.0","1.00"
"2020-07-13 23:00:00","b8:27:eb:bf:9d:51","0.0052218676","49.1","0.0079456385","0.0212525190","22.6","0.00"
"2020-07-14 00:00:00","00:0f:00:70:91:0a","0.0041123283","74.5","0.0066844061","0.0176697491","19.2","0.00"
"2020-07-14 00:00:00","1c:bf:ce:15:ec:4d","0.0041013717","58.2","0.0066718052","0.0176340260","25.6","1.00"
"2020-07-14 00:00:00","b8:27:eb:bf:9d:51","0.0052273466","49.3","0.0079516677","0.0212697460","22.7","0.00"
"2020-07-14 01:00:00","00:0f:00:70:91:0a","0.0040724508","74.8","0.0066374881","0.0175372824","19.4","0.03"
"2020-07-14 01:00:00","1c:bf:ce:15:ec:4d","0.0043279043","58.6","0.0069361310","0.0183814194","24.5","1.00"
"2020-07-14 01:00:00","b8:27:eb:bf:9d:51","0.0051876562","50.0","0.0079079449","0.0211448425","23.0","0.00"
"2020-07-14 02:00:00","00:0f:00:70:91:0a","0.0038874331","74.6","0.0064149876","0.0169115432","19.8","0.00"
"2020-07-14 02:00:00","1c:bf:ce:15:ec:4d","0.0046880631","64.1","0.0073490148","0.0195525487","23.5","1.00"
"2020-07-14 02:00:00","b8:27:eb:bf:9d:51","0.0050833216","49.9","0.0077923006","0.0208148428","23.0","0.00"
"2020-07-14 03:00:00","00:0f:00:70:91:0a","0.0032028025","74.5","0.0055786346","0.0145660419","19.7","0.00"
"2020-07-14 03:00:00","1c:bf:ce:15:ec:4d","0.0049911543","67.5","0.0076895271","0.0205218897","22.8","1.00"
"2020-07-14 03:00:00","b8:27:eb:bf:9d:51","0.0049515162","50.4","0.0076458723","0.0203971697","23.1","0.00"
"2020-07-14 04:00:00","00:0f:00:70:91:0a","0.0035265766","74.7","0.0059812508","0.0156916060","19.7","0.00"
"2020-07-14 04:00:00","1c:bf:ce:15:ec:4d","0.0047617999","60.4","0.0074327533","0.0197904706","23.9","1.00"
"2020-07-14 04:00:00","b8:27:eb:bf:9d:51","0.0049349732","49.8","0.0076273853","0.0203444924","22.7","0.00"
"2020-07-14 05:00:00","00:0f:00:70:91:0a","0.0036900844","75.7","0.0061807068","0.0162511254","19.8","0.00"
"2020-07-14 05:00:00","1c:bf:ce:15:ec:4d","0.0046228096","59.5","0.0072751749","0.0193426175","23.9","1.00"
"2020-07-14 05:00:00","b8:27:eb:bf:9d:51","0.0049234583","51.3","0.0076144676","0.0203077099","22.7","0.00"
"2020-07-14 06:00:00","00:0f:00:70:91:0a","0.0037290975","76.4","0.0062280022","0.0163839472","19.9","0.00"
"2020-07-14 06:00:00","1c:bf:ce:15:ec:4d","0.0045225992","59.2","0.0071607558","0.0190178371","23.6","1.00"
"2020-07-14 06:00:00","b8:27:eb:bf:9d:51","0.0049171070","52.3","0.0076073356","0.0202874053","22.5","0.00"
"2020-07-14 07:00:00","00:0f:00:70:91:0a","0.0038106185","76.9","0.0063260481","0.0166596840","19.9","0.00"
"2020-07-14 07:00:00","1c:bf:ce:15:ec:4d","0.0045434834","59.2","0.0071846153","0.0190855555","23.4","1.00"
"2020-07-14 07:00:00","b8:27:eb:bf:9d:51","0.0048724640","53.1","0.0075573694","0.0201450703","22.4","0.00"
"2020-07-14 08:00:00","00:0f:00:70:91:0a","0.0042662775","77.1","0.0068622737","0.0181735664","20.0","0.00"
"2020-07-14 08:00:00","1c:bf:ce:15:ec:4d","0.0043982939","59.2","0.0070176916","0.0186123234","23.1","1.00"
"2020-07-14 08:00:00","b8:27:eb:bf:9d:51","0.0048831661","53.6","0.0075693556","0.0201792103","22.3","0.00"
"2020-07-14 09:00:00","00:0f:00:70:91:0a","0.0041166979","77.2","0.0066894994","0.0176841535","20.0","0.00"
"2020-07-14 09:00:00","1c:bf:ce:15:ec:4d","0.0043271195","59.3","0.0069354027","0.0183792659","22.8","1.00"
"2020-07-14 09:00:00","b8:27:eb:bf:9d:51","0.0049800216","54.0","0.0076776838","0.0204878358","22.2","0.00"
"2020-07-14 10:00:00","00:0f:00:70:91:0a","0.0039184670","70.2","0.0064551903","0.0170231578","20.0","0.00"
"2020-07-14 10:00:00","1c:bf:ce:15:ec:4d","0.0042421901","59.4","0.0068367535","0.0181001042","22.6","1.00"
"2020-07-14 10:00:00","b8:27:eb:bf:9d:51","0.0050015746","54.4","0.0077017139","0.0205563359","22.0","0.00"
"2020-07-14 11:00:00","00:0f:00:70:91:0a","0.0037338688","75.9","0.0062331231","0.0163986596","19.9","0.00"
"2020-07-14 11:00:00","1c:bf:ce:15:ec:4d","0.0042904142","59.4","0.0068929120","0.0182589513","22.8","1.00"
"2020-07-14 11:00:00","b8:27:eb:bf:9d:51","0.0050205837","53.5","0.0077228743","0.0206166725","22.0","0.00"
"2020-07-14 12:00:00","00:0f:00:70:91:0a","0.0035389919","73.7","0.0059964430","0.0157341997","19.8","0.00"
"2020-07-14 12:00:00","1c:bf:ce:15:ec:4d","0.0042827716","65.2","0.0068840154","0.0182337852","23.5","1.00"
"2020-07-14 12:00:00","b8:27:eb:bf:9d:51","0.0049866075","53.6","0.0076849945","0.0205086920","22.2","0.00"
"2020-07-14 13:00:00","00:0f:00:70:91:0a","0.0037968999","76.5","0.0063089921","0.0166119971","19.6","0.00"
"2020-07-14 13:00:00","1c:bf:ce:15:ec:4d","0.0043208072","65.7","0.0069281714","0.0183587519","24.4","1.00"
"2020-07-14 13:00:00","b8:27:eb:bf:9d:51","0.0049188330","53.5","0.0076092930","0.0202929683","22.3","0.00"
"2020-07-14 14:00:00","00:0f:00:70:91:0a","0.0039957057","76.2","0.0065467682","0.0172813612","19.5","0.00"
"2020-07-14 14:00:00","1c:bf:ce:15:ec:4d","0.0045267313","63.6","0.0071653488","0.0190309381","25.1","1.00"
"2020-07-14 14:00:00","b8:27:eb:bf:9d:51","0.0048163020","52.3","0.0074941138","0.0199650807","22.4","0.00"
"2020-07-14 15:00:00","00:0f:00:70:91:0a","0.0041875422","76.0","0.0067724710","0.0179186030","19.4","0.00"
"2020-07-14 15:00:00","1c:bf:ce:15:ec:4d","0.0046880782","60.7","0.0073492023","0.0195529952","25.6","1.00"
"2020-07-14 15:00:00","b8:27:eb:bf:9d:51","0.0049589964","51.7","0.0076541384","0.0204207705","22.4","0.00"
"2020-07-14 16:00:00","00:0f:00:70:91:0a","0.0045283164","75.8","0.0071670514","0.0190358256","19.4","0.00"
"2020-07-14 16:00:00","1c:bf:ce:15:ec:4d","0.0046881782","60.0","0.0073493713","0.0195534472","25.6","1.00"
